Step,Average Reward
30,4.6524627121992745
30,4.7460020446654045
30,4.507777841324012
30,4.268510601987621
30,4.335177268654288
30,4.373856217814049
30,4.42944160248353
30,4.333800545159164
30,4.267133878492498
30,4.20046721182583
30,4.133800545159164
30,4.113025568812568
30,3.8796922354792343
30,3.655641041071409
30,3.640395134520611
30,3.658392204006582
30,3.6243670299535617
30,3.6243670299535617
30,3.8555631132998367
30,4.074633005564854
30,4.074633005564854
30,4.044896518808505
30,4.065765194399563
30,4.080331995449952
30,3.9799510133905924
30,4.021685797889696
30,4.036242217811831
30,4.036242217811831
30,4.036242217811831
30,4.0362422178118305
30,4.0362422178118305
30,4.0362422178118305
30,4.31835539215226
30,4.557622631488652
30,4.490955964821985
30,4.424289298155318
30,4.382902871228248
30,4.411877261885947
30,4.461114637043269
30,4.5277813037099355
30,4.519818567412765
30,4.5405935437593605
30,4.773926877092694
30,4.99797807150052
30,5.013223978051316
30,5.079890644717983
30,5.045897031606199
30,5.097658430561458
30,5.115374394462866
30,5.115374394462867
30,5.02816438011478
30,5.0921299384178065
30,4.874375318998824
30,4.696255907453843
30,4.729970222846535
30,4.663303556179868
30,4.628243707994602
30,4.628243707994602
30,4.5470206214058
30,4.524112901370307
30,4.524112901370308
30,4.4574462347036405
30,4.390779568036974
30,4.324112901370308
30,4.324112901370308
30,4.385908633514366
30,4.431347896928127
30,4.4980145635947935
30,4.515443855104138
30,4.515443855104138
30,4.52340659140131
30,4.52340659140131
30,4.52340659140131
30,4.52340659140131
30,4.52340659140131
30,4.433440924590109
30,4.53410120436856
30,4.524240244302621
30,4.290906910969287
30,4.057573577635955
30,3.918370535667432
30,3.913310172900479
30,4.079976839567146
30,4.213310172900479
30,4.244329459275196
30,4.07766279260853
30,3.8793893074604626
30,3.6460559741271292
30,3.493945727382598
30,3.2960784710714943
30,3.2707982313318977
30,3.070798231331898
30,2.916016475449025
30,2.9826831421156914
30,2.9826831421156914
30,2.987554076638299
30,3.008781479891205
30,3.0087814798912054
30,2.9877785227269316
30,2.9877785227269316
30,3.0192150276823826
30,2.9905038530528842
30,2.9905038530528842
30,2.9238371863862174
30,2.9005381862416835
30,2.9905038530528842
30,2.9128685624107438
30,2.93763479018809
30,3.1709681235214235
30,3.373607498389677
30,3.586564143454248
30,3.6240621013411913
30,3.6907287680078587
30,3.757395434674525
30,3.793042814966474
30,3.9254418575131327
30,4.118163176787448
30,4.3223922846669645
30,4.555725618000298
30,4.695634969937818
30,4.720915209677415
30,4.95796965200504
30,5.1794180745545795
30,5.1794180745545795
30,5.246084741221247
30,5.246084741221247
30,5.246084741221247
30,5.214169819577429
30,5.199443376498165
30,5.173505001485377
30,5.172365814218348
30,5.201076988847846
30,5.201076988847846
30,5.201076988847846
30,5.188728608700431
30,5.168185261019011
30,5.2458205516611525
30,5.2458205516611525
30,5.2458205516611525
30,5.276514510126232
30,5.268967964213996
30,5.230024597059681
30,5.200664143983655
30,5.200664143983655
30,5.175724543083448
30,5.209992167203456
30,5.218064278418228
30,5.220447425664273
30,5.220447425664274
30,5.284474717462685
30,5.284474717462685
30,5.314086941801727
30,5.280278927164573
30,5.280278927164573
30,5.213612260497906
30,5.146945593831239
30,5.10447366552245
30,5.107284361712453
30,5.076347095289323
30,5.067572380796837
30,5.085668909423577
30,5.066859861742292
30,5.066859861742291
30,5.133526528408958
30,5.142760852384298
30,5.163304200065719
30,5.163304200065718
30,5.163304200065719
30,5.1527951855730985
30,5.114453698843994
30,5.111405461600444
30,5.150348828754757
30,5.1797092818307835
30,5.179709281830784
30,5.204648882730992
30,5.204648882730992
30,5.2107757292586285
30,5.20826390131881
30,5.20826390131881
30,4.9050335675518735
30,4.75456340685278
30,4.754563406852781
30,4.721704754823268
30,4.721704754823268
30,4.75169240331935
30,4.774752117309646
30,4.817224045618434
30,4.779661604405585
30,4.833654563015198
30,4.801700985853805
30,4.819973806205309
30,4.81268451611108
30,4.746017849444414
30,4.679351182777747
30,4.663814984261738
30,4.634582078114147
30,4.634582078114146
30,4.634582078114147
30,4.645091092606767
30,4.683432579335869
30,4.615536867337432
30,4.615536867337431
30,4.615536867337431
30,4.548870200670764
30,4.482203534004098
30,4.509602961334374
30,4.536016017650982
30,4.4895466980556895
30,4.421945740602348
30,4.695649903409834
30,4.8326636528568905
30,4.809955611611037
30,4.809955611611037
30,4.7432889449443705
30,4.713301296448289
30,4.690241582457994
30,4.623574915791327
30,4.657399024352017
30,4.641902797741929
30,4.708569464408596
30,4.6419027977419285
30,4.632353755225493
30,4.699020421892159
30,4.765687088558827
30,4.807636343391445
30,4.802601625419027
30,4.7359349587523605
30,4.700042899688219
30,4.624867149518109
30,4.588814238990993
30,4.680761145397256
30,4.614094478730589
30,4.5474278120639235
30,4.5474278120639235
30,4.613160187943915
30,4.407247838680752
30,4.2739145053474195
30,4.349616731090304
30,4.31906826613864
30,4.334509020978743
30,4.28036447477744
30,4.303072516023292
30,4.303072516023292
30,4.303072516023292
30,4.303072516023292
30,4.303072516023292
30,4.303072516023292
30,4.30522111566419
30,4.333391050331331
30,4.333391050331331
30,4.376190938876837
30,4.411838319168788
30,4.411838319168786
30,4.378218313443389
30,4.305363760877992
30,4.106298051664668
30,3.9068890105633485
30,3.7971818434510025
30,3.8723575936211128
30,3.8741428800282214
30,3.827163897679794
30,3.876992231735797
30,3.9217783099474457
30,3.988444976614112
30,3.9227126007341204
30,4.1678921893336724
30,4.285003303579476
30,4.285003303579476
30,4.383152725984482
30,4.4140764747144905
30,4.390420012390231
30,4.390420012390232
30,4.457086679056898
30,4.5237533457235655
30,4.590420012390231
30,4.567512292354738
30,4.567512292354738
30,4.531539584153151
30,4.464872917486485
30,4.398206250819817
30,4.355406362274311
30,4.288739695607645
30,4.276893440341426
30,4.310513446066823
30,4.3439098578560795
30,4.553376413068253
30,4.7527854541695715
30,4.831718013679391
30,4.765051347012725
30,4.732652304466067
30,4.776209208751256
30,4.726380874695252
30,4.681594796483605
30,4.614928129816938
30,4.653424861816463
30,4.622274913441677
30,4.597369070386687
30,4.52515802299447
30,4.52515802299447
30,4.458491356327802
30,4.549748776105402
30,4.522430644920674
30,4.522430644920674
30,4.444795354278534
30,4.444795354278534
30,4.534369740980693
30,4.601036407647359
30,4.601036407647359
30,4.626974782660147
30,4.670733729291322
30,4.717822504807746
30,4.55115583814108
30,4.394868199107819
30,4.301178849934134
30,4.340636990710275
30,4.364503768831435
30,4.431170435498101
30,4.497837102164768
30,4.564503768831434
30,4.564503768831434
30,4.5305004529828725
30,4.560488101478954
30,4.54364976886829
30,4.610316435534957
30,4.638486370202099
30,4.602969651910217
30,4.638553333327186
30,4.644097714052737
30,4.644097714052737
30,4.710764380719405
30,4.6698634053153985
30,4.629580579046787
30,4.591307539172053
30,4.643166204894554
30,4.611793537007883
30,4.5149037332991915
30,4.448237066632525
30,4.448237066632525
30,4.456839097374885
30,4.45625607296954
30,4.469029964697918
30,4.702363298031252
30,4.803830525664064
30,4.830853208171082
30,4.812044160489797
30,4.812044160489797
30,4.812044160489797
30,4.812044160489797
30,4.812044160489797
30,4.878710827156464
30,4.8494695544015975
30,4.886148572572183
30,4.950075680699271
30,4.883409014032605
30,4.611734193970168
30,4.545067527303502
30,4.317278574695719
30,4.150611908029053
30,3.9172785746957204
30,3.7839452413623866
30,3.758179550099725
30,3.7591138408863993
30,3.765365903824443
30,3.55780919541075
30,3.4222285242386894
30,3.4233474358268983
30,3.476181657561205
30,3.5428483242278714
30,3.4941089607303137
30,3.4761375555233482
30,3.482941554945212
30,3.482941554945212
30,3.5496082216118783
30,3.616274888278545
30,3.568417269293164
30,3.501750602626497
30,3.4350839359598306
30,3.3684172692931638
30,3.3262043189595385
30,3.3039040929275862
30,3.3345980513926654
30,3.3345980513926654
30,3.3541759425429065
30,3.3541759425429065
30,3.6010845348279963
30,3.7344178681613296
30,3.931698290967546
30,4.136453874419837
30,4.369787207753171
30,4.436453874419837
30,4.48021282105101
30,4.511905553628671
30,4.543926530565362
30,4.754959637866744
30,4.921912976925474
30,5.017683869045957
30,4.935113160555302
30,4.868446493888635
30,4.916271249107962
30,4.947224384263145
30,4.909298518886029
30,4.876963959665277
30,4.86792840058906
30,4.829793233020547
30,4.858675269408207
30,4.858675269408207
30,4.858675269408207
30,4.858675269408207
30,4.834221553075165
30,4.789855112440451
30,4.556602428244563
30,4.42326909491123
30,4.392575136446152
30,4.35812767792992
30,4.382893905707266
30,4.316227239040599
30,4.28561348290105
30,4.307387233360228
30,4.236555942139952
30,4.303222608806618
30,4.326130328842111
30,4.361104262931117
30,4.29443759626445
30,4.282836710986443
30,4.049503377653109
30,3.8161700443197764
30,3.6792398644094595
30,3.528769703710365
30,3.5308868241701052
30,3.5010192197532897
30,3.538945085130406
30,3.571279644351158
30,3.513648536760709
30,3.549144329460967
30,3.520262293073308
30,3.520262293073308
30,3.5869289597399745
30,3.5869289597399745
30,3.6217875427586637
30,3.6884542094253305
30,3.957679601822804
30,4.06230176052664
30,4.079163274059358
30,4.163439066631593
30,4.093350321901688
30,4.160016988568354
30,4.22668365523502
30,4.166820987990219
30,4.170985612543829
30,4.12396907768996
30,4.12396907768996
30,4.123969077689959
30,4.173797411745963
30,4.1640441841417255
30,4.397377517475059
30,4.630710850808392
30,4.797377517475058
30,4.947847678174154
30,4.912104760237495
30,4.684700587297366
30,4.509311943838542
30,4.471886549926741
30,4.538553216593408
30,4.541192591461662
30,4.541192591461662
30,4.573058697162183
30,4.569636619098945
30,4.546145874658108
30,4.344620624972752
30,4.111287291639419
30,3.877953958306086
30,3.7467639131174497
30,3.6751206437018578
30,3.691958976312521
30,3.762047721042426
30,3.762047721042426
30,3.7218501949251195
30,3.5287704719418445
30,3.4621038052751776
30,3.44245367346238
30,3.375787006795713
30,3.3091203401290468
30,3.259292006073044
30,3.236279678320574
30,3.169613011653907
30,3.144502089431954
30,3.181309064490272
30,3.2479757311569393
30,3.3146423978236053
30,3.582423189673171
30,3.6911451664653274
30,3.7108545964757202
30,3.644187929809053
30,3.577521263142387
30,3.6296315098869187
30,3.5977654041863976
30,3.6011874822496357
30,3.6621119872095482
30,3.8756199621233325
30,4.07814398592127
30,4.244810652587936
30,4.40471187240607
30,4.231574013681093
30,4.075735110692313
30,4.075735110692313
30,4.075735110692313
30,4.115932636809619
30,4.128146735383818
30,4.02599813574292
30,4.01981024984419
30,4.086476916510857
30,4.086476916510857
30,4.086476916510857
30,4.086476916510857
30,4.086476916510857
30,4.044921172066144
30,4.008114197007826
30,4.002569816282275
30,4.002569816282275
30,4.002569816282275
30,4.0401322574951255
30,4.033614930465324
30,4.074668550028842
30,4.074668550028842
30,4.022558303284311
30,4.051727012064034
30,4.039880756797815
30,4.069113662945406
30,3.9829412014270402
30,3.9813129158424467
30,4.009300633349352
30,3.9758711104081024
30,4.142878415914158
30,4.298717318902939
30,4.298717318902939
30,4.298717318902939
30,4.298717318902937
30,4.527179717713663
30,4.731511702313108
30,4.781658213632652
30,4.781658213632652
30,4.802479589002079
30,4.869146255668746
30,4.855313810736385
30,4.896367430299901
30,4.963034096966568
30,5.029700763633235
30,4.968578477692119
30,4.96857847769212
30,4.901911811025453
30,4.931016036479269
30,4.9552493274104785
30,4.980862374513628
30,5.047529041180295
30,5.114195707846961
30,5.151693665733904
30,5.163539921000123
30,5.062248168033722
30,5.10157932130497
30,5.067350249758294
30,5.039362532251389
30,5.006125388525972
30,5.094309578029607
30,5.083800563536988
30,5.083800563536988
30,5.083800563536988
30,5.083800563536987
30,5.018774497625994
30,5.016982392776487
30,4.806357100689007
30,4.641873818980887
30,4.653361289712255
30,4.653361289712255
30,4.6671937346446155
30,4.692806781747765
30,4.692806781747765
30,4.6261401150811
30,4.621975490527489
30,4.602905598262471
30,4.585189634361064
30,4.567473670459655
30,4.500807003792988
30,4.434140337126322
30,4.393182255207512
30,4.320327702642116
30,4.309818688149496
30,4.3098186881494955
30,4.377680918174647
30,4.410633269448621
30,4.477299936115288
30,4.543966602781954
30,4.610633269448622
30,4.581515444667613
30,4.544456022041416
30,4.544456022041416
30,4.4777893553747505
30,4.411122688708084
30,4.467900515699366
30,4.425666818753546
30,4.65900015208688
30,4.823483433794999
30,4.857841254360872
30,4.761438100937855
30,4.796296683956544
30,4.774204756233825
30,4.774204756233826
30,4.840871422900492
30,4.911702714120769
30,4.86410593971912
30,4.948488570287195
30,4.966204534188603
30,4.966204534188603
30,5.011868243690996
30,5.0528263256098045
30,5.125680878175202
30,5.069523226001155
30,5.041216072460852
30,5.007978928735435
30,5.041693244128127
30,4.975026577461461
30,4.95849302416546
30,4.929006138122195
30,4.961546040966441
30,5.009114478085258
30,5.009114478085258
30,5.075781144751925
30,5.046676919298108
30,5.0739950504828375
30,5.124757675325515
30,5.103091557204011
30,5.10309155720401
30,5.005847209667125
30,5.069013862778254
30,5.085243232511882
30,5.107335160234601
30,5.1073351602346
30,5.079584863144393
30,5.075420238590783
30,5.142086905257449
30,5.142086905257449
30,5.142086905257449
30,5.142086905257449
30,5.1582189278991155
30,5.1191451410993665
30,5.1191451410993665
30,5.185811807766033
30,5.182969012931551
30,5.18296901293155
30,5.145543619019749
30,5.17715043750115
30,5.0988473894633435
30,5.1283342755066075
30,5.128334275506607
30,5.128334275506607
30,5.128334275506607
30,5.096103490799993
30,5.165153304712704
30,5.165153304712704
30,5.189566430040136
30,5.183341015973324
30,5.151426094329507
30,5.248670441866392
30,5.2152402755116105
30,5.164152322759295
30,5.133115032406222
30,5.103628146362959
30,5.131378443453166
30,5.068876401340109
30,5.038067091804714
30,5.005425599191068
30,4.914345807196969
30,4.981012473863635
30,4.985883408386242
30,5.0249571951859915
30,2.7150392696373444
30,2.8054600592470367
30,2.827142455793793
30,2.9842655644990175
30,3.184265564499017
30,3.4116310431756016
30,3.4582290434646694
30,3.665949329694853
30,3.8992826630281865
30,4.03250590850985
30,4.114433111827326
30,4.114433111827326
30,4.114433111827326
30,3.8810997784939927
30,3.681099778493993
30,3.9505657827916396
30,4.116439018969219
30,4.07571072731534
30,4.07987535186895
30,4.013208685202283
30,4.071963321342463
30,3.9052966546757966
30,3.73862998800913
30,3.5318645411605973
30,3.5698605107073056
30,3.673358580980373
30,3.5713773413853107
30,3.5047106747186443
30,3.463526393155059
30,3.3745595004564404
30,3.3745595004564404
30,3.3241150528773034
30,3.3363809457204563
30,3.345924503681899
30,3.279257837015232
30,3.2356958523710753
30,3.2557645187486743
30,3.214710899185157
30,3.1861331493041147
30,3.1347270192882575
30,2.9234856136776433
30,2.79015228034431
30,2.7234856136776435
30,2.89015228034431
30,3.059458321879231
30,2.7900720780187807
30,2.723405411352114
30,2.6971488590757846
30,2.7638155257424515
30,2.7638155257424515
30,2.776797255690669
30,3.0101305890240018
30,3.243463922357335
30,3.4767972556906686
30,3.612426632004263
30,3.7032880370288064
30,3.805269276623869
30,3.805269276623869
30,3.7797868915207875
30,3.8020871175527398
30,3.7354204508860733
30,3.7354204508860733
30,3.790240862286521
30,3.790240862286521
30,3.856907528953187
30,3.9235741956198544
30,3.970415503866972
30,3.963020545546427
30,3.924931628760802
30,3.9762285017846177
30,4.209561835117952
30,4.251462274007272
30,4.0618878873051125
30,3.8952212206384456
30,3.792581845770192
30,4.024112669563973
30,4.050284541295716
30,4.129375315306352
30,4.062708648639686
30,4.062708648639686
30,4.006550996465639
30,3.9398843297989714
30,3.8732176631323045
30,3.806550996465638
30,3.837588286818711
30,3.8133935484608332
30,3.7940674285736065
30,3.8607340952402733
30,3.8329837981500656
30,3.8901069068552894
30,3.872677615345945
30,3.9393442820126117
30,3.884523870612164
30,3.9157920424763932
30,3.9157920424763932
30,3.8802271494887064
30,3.8915434244048117
30,3.965605049392024
30,3.9937942989155735
30,3.917818669575282
30,3.6844853362419485
30,3.5425848973526284
30,3.5654926173881214
30,3.598825950721454
30,3.665492617388121
30,3.6550750095621245
30,3.5289031378303806
30,3.3174553430231453
30,3.3616164400343655
30,3.428283106701032
30,3.494949773367699
30,3.5616164400343653
30,3.5506478160588912
30,3.5922035605036045
30,3.6588702271702704
30,3.7255368938369373
30,3.7363539302207207
30,3.6578410082878348
30,3.75225797204471
30,3.695134863339485
30,3.7125641548488297
30,3.6458974881821633
30,3.6449631973954886
30,3.6493244018448525
30,3.631895110335508
30,3.570099378191449
30,3.5786084616948926
30,3.5786084616948926
30,3.61708587883801
30,3.724653520908681
30,3.9579868542420145
30,4.191320187575347
30,4.424653520908681
30,4.624653520908681
30,4.691320187575347
30,4.672926548801347
30,4.839593215468014
30,4.998206788540943
30,4.954045691529723
30,4.887379024863056
30,4.820712358196389
30,4.754045691529723
30,4.819834726905645
30,4.6116123157942654
30,4.378278982460932
30,4.144945649127599
30,3.920121399297709
30,3.7573382516000904
30,3.5251074668934765
30,3.5729650858788577
30,3.6396317525455246
30,3.6396317525455246
30,3.6405660433321994
30,3.604936667018605
30,3.591905496781826
30,3.6892661219135716
30,3.6892661219135716
30,3.6750671641711623
30,3.6452074725628143
30,3.6452074725628143
30,3.6452074725628143
30,3.6452074725628143
30,3.5599973892039047
30,3.5599973892039047
30,3.559997389203905
30,3.6266640558705716
30,3.626664055870571
30,3.67145013408222
30,3.67145013408222
30,3.67145013408222
30,3.738116800748886
30,3.7381168007488865
30,3.7499630560151056
30,3.983296389348439
30,4.2166297226817715
30,4.449963056015106
30,4.596804364262223
30,4.838100433892728
30,4.815331767144503
30,4.6769407033712955
30,4.6769407033712955
30,4.6769407033712955
30,4.6769407033712955
30,4.707554459510845
30,4.504681587923637
30,4.340424505860294
30,4.340424505860294
30,4.354623463602703
30,4.3844831552110515
30,4.3844831552110515
30,4.363034732661512
30,4.274276138272126
30,4.336980651975589
30,4.33698065197559
30,4.33698065197559
30,4.320142319364924
30,4.291972384697783
30,4.313852973152802
30,4.380519639819469
30,4.380519639819468
30,4.346805324426776
30,4.346805324426776
30,4.280138657760109
30,4.25388210548378
30,4.1872154388171134
30,4.118736850073026
30,4.1385622084925755
30,4.071895541825909
30,4.306826326903149
30,4.464026438357641
30,4.431486535513396
30,4.46957545229902
30,4.5300542330669575
30,4.566107143594073
30,4.799440476927407
30,4.730364225657416
30,4.530364225657416
30,4.4602754809275105
30,4.420880694662685
30,4.187547361329353
30,4.0756624505455585
30,4.074649696245768
30,4.0637257429599645
30,4.040045760756072
30,4.040045760756071
30,4.056884093366735
30,4.1517206947005425
30,4.151720694700543
30,3.8517206947005436
30,3.7509685004372515
30,3.74996972632467
30,3.730899834059652
30,3.7975665007263197
30,3.823823053002648
30,3.823823053002648
30,3.8760794226592052
30,3.908752476214087
30,3.9754191428807535
30,3.995487809258352
30,3.995487809258352
30,3.961361045435931
30,3.9731004627063102
30,3.7189323327646884
30,3.563507071708636
30,3.4623929465257377
30,3.695726279859071
30,3.895726279859071
30,3.938496893404247
30,3.8830550783352646
30,4.116388411668598
30,4.006844853707155
30,3.9632828690629984
30,3.9967123920042478
30,3.924365254465448
30,3.8576985877987813
30,3.8576985877987813
30,3.791031921132115
30,3.7650935461193265
30,4.065093546119327
30,3.966639170871706
30,3.850882099677885
30,3.895717683205565
30,3.883451790362412
30,3.883451790362412
30,3.9501184570290784
30,3.9663406761166073
30,4.000334289228393
30,4.000334289228393
30,4.000334289228393
30,3.911367396529774
30,3.9415866736910328
30,3.958425006301696
30,4.137557935553246
30,4.292983196609299
30,4.394097321792197
30,4.3274306551255295
30,4.260763988458864
30,4.262143744630805
30,4.342781388222204
30,4.3200733469763515
30,4.562950238271126
30,4.69628357160446
30,4.69628357160446
30,4.716608465604269
30,4.741219822145444
30,4.674553155478779
30,4.741219822145445
30,4.767158197158234
30,4.73262165231329
30,4.930893931037528
30,5.081364091736622
30,5.05559840047396
30,5.041296406832314
30,5.041296406832314
30,5.041296406832314
30,5.0110732697902876
30,4.907054138750093
30,4.907054138750093
30,4.907054138750093
30,4.996021031448711
30,5.012160468422284
30,5.012160468422283
30,5.093383555011085
30,5.026716888344419
30,4.960050221677752
30,4.960050221677752
30,4.960050221677752
30,4.919321930023873
30,4.895736257487275
30,4.918444298733129
30,4.875921126184175
30,4.85262212603964
30,4.780411078647423
30,4.789446637723642
30,4.764835281182465
30,4.764835281182465
30,4.698168614515797
30,4.631501947849132
30,4.635229183158679
30,4.70283014061202
30,4.702830140612019
30,4.67721709350887
30,4.436458033548552
30,4.203124700215219
30,3.969791366881885
30,3.7666811705905774
30,3.637857743524796
30,3.603410285008564
30,3.5367436183418977
30,3.529348660021353
30,3.3163232792198554
30,3.0829899458865224
30,2.949656612553189
30,3.0163232792198555
30,3.0829899458865224
30,3.0516172779998527
30,3.0851449294552102
30,3.1518115961218767
30,2.9562628930675507
30,2.7562628930675506
30,2.732119398949838
30,2.688751732427705
30,2.694296113153256
30,2.731988389162223
30,2.5653217224955567
30,2.39865505582889
30,2.2319883891622236
30,2.0653217224955567
30,1.937858097797413
30,1.9129184968972062
30,1.6795851635638728
30,1.6385315440003558
30,1.9058584904454743
30,2.1391918237788077
30,2.372525157112141
30,2.6058584904454745
30,2.80668007161476
30,2.8050746196038743
30,2.869929364193122
30,2.8106576558470002
30,3.0003840365039633
30,3.203139688967078
30,3.3269294643389684
30,3.3269294643389684
30,3.243125970306541
30,3.341165304859877
30,3.3743043200711864
30,3.3724923979937667
30,3.5391590646604336
30,3.6724923979937665
30,3.672492397993767
30,3.672492397993767
30,3.717710642110894
30,3.746685032768593
30,3.9800183661019264
30,4.21335169943526
30,4.360440474951685
30,4.5919618862075975
30,4.750234820441138
30,4.775174421341345
30,4.941841088008011
30,5.0751744213413446
30,5.008507754674679
30,5.008507754674678
30,5.008507754674679
30,4.988199802142842
30,4.981743361936415
30,5.017796272463532
30,5.019608194540952
30,5.0862748612076185
30,5.129881813883989
30,5.160459494754208
30,5.078570158271636
30,5.078570158271636
30,5.162373652304065
30,5.095706985637397
30,5.063167082793152
30,5.064979004870571
30,5.131645671537238
30,5.1983123382039045
30,5.227626540497043
30,5.2276265404970435
30,5.182408296379917
30,5.11574162971325
30,5.049074963046583
30,4.982408296379917
30,5.001986187530159
30,4.967273098024885
30,4.709526639364118
30,4.509526639364119
30,4.567684222527342
30,4.310670906990115
30,4.244004240323449
30,4.21977094939224
30,4.1531042827255735
30,4.106745568590743
30,4.078556319067193
30,4.0118896524005265
30,3.9452229857338597
30,3.8785563190671932
30,3.8455154498774435
30,3.596278074720121
30,3.521635261396148
30,3.4549685947294817
30,3.388301928062815
30,3.3883019280628153
30,3.3541751642403943
30,3.287508497573728
30,3.220841830907061
30,3.185527257978665
30,2.9895463890188605
30,2.886048318745792
30,2.91294416546731
30,2.979610832133977
30,3.023771929145197
30,3.059401305458791
30,3.0973567974959595
30,3.133881809078653
30,3.391628267739419
30,3.567761489618259
30,3.4799916821159944
30,3.737004997653221
30,3.8703383309865544
30,3.894571621917763
30,3.9612382885844304
30,4.027904955251096
30,4.094571621917763
30,4.16123828858443
30,4.2279049552510966
30,4.294571621917764
30,4.327612491107513
30,4.564176158207782
30,4.693572847805182
30,4.526906181138515
30,4.360239514471848
30,4.193572847805182
30,4.026906181138515
30,3.8602395144718487
30,3.6935728478051817
30,3.495554087400244
30,3.582097676148207
30,3.7225259263315924
30,3.762296746276741
30,3.6956300796100745
30,3.651468982598854
30,3.6524032733855294
30,3.6776923699517883
30,3.649660967277019
30,3.649660967277019
30,3.663984187436736
30,3.7201257456872465
30,3.7201257456872465
30,3.7201257456872465
30,3.720125745687246
30,3.6534590790205796
30,3.6534590790205796
30,3.6534590790205796
30,3.6534590790205796
30,3.6534590790205796
30,3.616033685108779
30,3.5778985175402664
30,3.523905558930653
30,3.4939179104345714
30,3.6605845771012384
30,3.877695691347043
30,4.093313060778967
30,4.3266463941123
30,4.52240956750014
30,4.729966275913833
30,4.963299609247167
30,5.0434226871658705
30,5.0546157572299775
30,5.054615757229977
30,5.08794909056331
30,5.127152132531832
30,5.073159173922219
30,5.076581251985458
30,5.104612654660228
30,5.104612654660228
30,5.0474895459550035
30,5.053090333865258
30,4.7833096110265165
30,4.616075166383224
30,4.585497485513005
30,4.585497485513005
30,4.5188308188463395
30,4.482777908319223
30,4.249444574985889
30,4.016111241652555
30,3.920203302231023
30,3.9583384697995356
30,3.9270767333578305
30,3.9576904894973803
30,3.957690489497381
30,3.9072460419182438
30,3.924962005819652
