Total Loss Numbers
2.467118
17.004208
33.788067
9.367062
26.654613
28.82874
7.9208784
11.778894
39.682938
9.576858
24.046543
9.805399
35.286575
9.294567
7.5501633
9.170879
8.156204
8.745474
10.539598
12.402456
25.688725
27.972431
8.71133
8.123864
9.383599
31.618137
9.850485
9.23665
10.281191
29.775967
9.0433
8.385109
7.906828
30.023258
7.17008
8.425972
29.011467
7.9198875
9.419592
10.426182
8.698105
27.463984
10.094987
29.846508
29.690643
29.024866
10.23251
27.891771
30.056206
8.2266445
28.596935
28.358452
34.780014
7.011257
7.6562796
7.8473034
6.818695
9.24764
6.6919985
8.118307
8.308856
7.2570076
8.190918
6.784473
6.1908174
7.980484
6.2044854
26.135015
7.984935
5.712727
5.8216257
7.549201
5.5752788
21.180923
4.2435937
4.880522
4.594009
25.258858
2.7940736
3.5425148
6.2737293
23.747501
3.6252036
3.8727589
3.8606427
4.416766
3.6122873
4.3482275
3.4710903
4.7163463
22.26436
3.5051212
4.180725
3.08771
19.564981
2.8357902
2.6492436
1.5747538
4.3488007
0.7086196
20.984964
1.8835685
0.2393992
0.93554044
13.946181
16.638777
20.3008
21.744179
1.8567435
28.680588
34.27299
34.780422
34.943718
34.95822
34.917152
34.783554
34.647663
34.51566
34.389496
34.268944
34.161667
34.05806
33.991528
33.85032
33.744278
33.640232
33.538406
33.438457
33.34023
44.993565
10.391882
12.976017
12.821785
12.673617
12.529648
12.392384
12.262263
12.1389885
12.022437
11.912136
11.807996
11.709457
11.616251
11.528257
11.445227
11.3663225
11.291301
11.219921
11.15197
11.087085
11.02507
10.965881
10.909063
10.854603
10.802339
10.752001
10.703598
10.656877
10.611726
10.568171
10.525859
10.484963
10.445139
10.406582
10.369083
10.332447
10.296881
10.262068
10.228081
10.19488
10.162413
10.130648
10.09954
10.069057
10.039034
10.009572
9.9806385
9.952211
9.924261
9.896639
9.869452
9.842806
9.816294
27.0282
5.827772
6.0551863
2.994463
2.991064
2.991516
2.995453
3.0024872
2.8218236
5.8080406
5.8141537
5.8212004
2.779811
6.100176
2.7604349
30.96175
30.984802
30.999136
31.005402
31.004631
30.997467
30.984371
30.966171
30.943304
31.726849
9.823636
9.803006
9.782162
9.761162
9.739943
9.718675
9.69728
9.6758
9.654276
9.632734
9.611208
9.589727
9.568182
9.546727
9.525377
9.503898
9.482679
9.461363
9.440207
9.419095
9.398162
9.377289
9.356359
9.335628
9.315094
9.294518
9.27403
9.253625
9.233433
9.213208
9.193199
9.17328
9.153332
9.133598
9.506687
9.507564
7.8456955
9.055082
9.035637
9.016404
8.997134
8.977952
8.958858
8.939847
8.920925
8.901963
8.883207
8.864536
8.845825
8.827318
8.80877
8.79042
8.772031
8.793024
8.735466
8.717293
8.699195
8.68117
8.663219
8.81194
30.354507
8.825305
27.124815
29.27842
29.245703
29.209808
29.171299
29.130198
29.087059
29.04208
28.995274
28.946823
28.897116
28.846148
28.794117
36.570175
7.5090685
8.157389
8.126591
8.097327
8.069587
8.042889
8.01723
7.992833
7.9689937
7.946169
7.924124
8.074768
22.663322
8.229639
26.940556
28.121815
28.085384
28.04662
28.005352
27.962303
27.917301
6.928151
7.630664
7.6045465
7.579363
9.179711
27.671335
28.790218
25.658316
7.0904546
26.878696
5.1808167
27.427803
27.38575
31.711437
7.2990685
7.2724924
7.247139
7.222773
7.1996164
7.177435
7.155997
7.1352973
7.1153326
23.296347
7.588752
6.2635484
25.045256
26.85278
26.816788
36.755035
6.3968
6.9222255
6.8991013
6.877002
6.855692
6.8353815
6.8156157
6.796608
6.7783513
6.760392
6.7429485
6.726012
6.709579
6.9191895
23.131033
7.586365
21.95647
27.485373
5.0431604
6.5886283
6.6562552
23.795864
6.751061
25.49649
26.022894
25.986748
26.804697
6.00007
6.4022636
6.3804665
6.359573
6.33936
6.320255
6.301604
6.283626
6.266322
6.249473
6.233078
6.2171364
6.201431
6.186176
6.171371
6.1565857
6.1422386
6.1278486
6.1136665
6.0997
6.3656616
24.385696
4.4038434
23.584656
35.923893
7.1364703
5.9838986
5.9661283
5.9488945
5.9321833
5.9159884
5.900087
5.884685
5.869776
5.854929
5.840564
5.8264627
5.8126225
5.7988267
5.785497
5.772205
5.7589493
5.746151
5.733172
5.720434
5.707935
5.6954618
6.9652143
22.358559
19.238478
24.664099
24.6354
24.603256
24.568016
24.530703
24.490654
24.448559
24.404758
24.35893
25.152414
8.421532
22.741234
23.435596
24.124369
24.075558
24.025764
23.974663
23.922922
23.869884
23.816547
23.762249
27.459755
1.7626297
21.234419
20.399141
23.50276
23.450132
1.7720501
23.347815
23.297771
23.246763
5.158107
23.146591
23.097427
25.014431
4.195029
4.9428744
21.10824
3.1211367
20.781609
22.791935
22.750698
22.708084
7.147882
22.624952
24.898987
21.152863
6.2920094
19.484482
22.63965
0.05750817
22.428143
4.2981057
4.275863
21.289745
4.232862
22.152367
4.190588
22.076603
4.148836
22.001616
4.1072106
21.926754
4.0660944
21.852335
4.431926
21.778347
21.740078
21.699852
4.9326324
21.61848
21.57766
21.53458
1.4096069
21.854454
3.8048036
3.7834663
19.12901
3.7427573
20.66687
3.702858
3.683698
21.272001
4.4427595
20.629314
21.031548
20.994968
20.956154
20.915434
25.40535
5.9464507
20.901709
14.802074
23.228027
0.72034276
3.3839273
3.363921
3.3452694
3.3277802
3.7424836
17.820885
18.513306
20.409546
20.374563
20.337353
22.40941
1.6657134
16.305244
2.9080367
3.119025
3.1012983
3.0847092
3.0690696
3.2310488
23.25712
2.0399106
17.008345
4.5509
17.721664
0.50204784
3.1253154
15.755987
1.7330084
20.100775
19.723488
21.647058
3.1068432
2.8355992
15.397947
2.8026772
2.7869809
19.81265
2.75569
19.461845
2.7230773
19.405487
2.6898458
20.218315
2.6561387
2.6397555
19.595928
2.60813
2.5928848
20.588154
2.562532
2.5474367
18.895891
2.518906
2.5054684
13.138144
2.478167
18.974823
2.449215
19.424328
2.4190962
2.404239
16.997532
2.3756986
2.362006
18.990206
2.3343143
18.7177
3.7947347
18.667088
26.94193
21.026648
7.567108
10.023033
18.540934
18.515463
3.704258
19.515987
2.138359
2.1236594
20.784168
2.3282914
3.263881
20.704731
10.053107
19.428883
0.49829137
2.0096962
1.9962478
1.9836849
1.9718333
1.9606893
1.9502485
1.9403386
1.9307876
1.9219317
1.9134303
2.3110309
15.774128
17.011604
17.998085
17.973333
17.94521
17.914026
17.879803
17.843145
18.589367
3.7299953
18.488451
14.263846
17.650331
17.607996
17.563879
17.518288
17.47152
17.42329
17.374199
17.980839
2.3672945
1.4901735
1.4704891
1.4526438
1.4359746
1.420804
1.4066362
1.4959762
17.091133
1.5584294
14.505282
16.947735
0.0026352
16.889385
1.2977775
16.83054
1.268457
16.770313
1.2388816
16.709583
1.2293706
16.648357
16.615852
16.58099
1.6430027
16.509565
18.258291
0.32768047
17.681913
1.0575802
1.0418757
15.639428
1.0127552
1.167184
11.563538
9.928178
1.9668227
16.27084
1.6296595
16.073948
16.04586
16.44968
1.3992105
14.431966
15.559745
15.881159
15.843241
15.803585
15.761919
15.7188225
15.674305
15.62809
15.58104
17.387838
5.5203876
14.700531
11.864223
15.352144
15.306053
15.258848
15.210536
15.161406
15.111465
15.060716
15.009447
14.957662
14.9050865
14.852282
14.798973
14.745444
15.405017
5.8307223
9.884733
17.861826
0.9127728
13.745413
13.191181
14.40682
0.3433267
14.331545
14.293837
0.05579084
14.218515
0.02152433
17.192728
0.01118089
0.02640782
10.933946
0.06061269
11.988129
14.739924
1.5785747
15.653714
0.05567165
0.1357901
0.15195055
104.97142
2.0522053
4.707693
2.3901372
0.16863152
0.16647449
0.17127746
16.092623
2.1169813
11.27645
1.5495377
0.16769671
0.16954418
0.17124939
0.17266963
0.17380491
0.17494082
0.17579186
0.17664342
0.17721008
0.17777722
0.17820212
0.17848483
0.18274467
1.331942
1.8365313
0.17904724
0.1850674
18.307474
2.1006155
4.811582
15.627436
13.586576
13.573439
13.556454
13.964239
1.4187496
0.23389764
0.24310401
0.27424917
13.07733
1.0435175
2.444343
0.2816729
0.2873114
0.29210138
0.2964671
0.30040905
0.36710703
4.9456387
22.219868
2.3268619
15.8692875
10.074734
3.763364
0.35637692
17.939274
1.1387045
1.9989495
0.37202442
0.37647423
0.3805054
0.39772433
1.414345
2.2039068
16.947342
13.834124
1.1341673
0.40996808
0.42344847
6.738174
1.1027367
17.97166
13.156609
13.6113205
2.9797075
16.021936
0.10271052
0.4868926
0.49460298
0.50148267
0.5075328
0.5186972
6.827299
0.05813627
12.767615
12.996198
1.7053728
13.3776
0.7580132
0.56800216
0.68754804
13.562175
10.240196
12.868029
12.845259
12.8195305
12.79112
12.760569
12.727359
12.692556
12.655905
13.266711
1.3601346
3.7276862
0.7572671
0.76863915
0.778529
0.78720874
0.7949493
0.8014851
0.8577224
7.680006
1.4072819
16.432898
1.2593415
10.586584
1.9153256
11.355646
9.567599
12.257968
12.572425
4.1777263
0.90055364
0.90832317
0.9150365
0.9206952
0.92556477
0.92964584
0.93307114
0.93597233
0.938218
0.9469506
10.5449095
0.5352099
11.943449
12.06678
12.05167
1.4733744
12.016417
0.98158336
0.9888874
14.714935
1.0032043
1.0102189
1.0165066
1.0212578
1.0254145
1.0289245
1.0873783
2.1356235
0.5515499
1.0361178
1.0366572
1.0368098
1.036705
1.036212
1.035461
1.0344517
1.0333139
1.0319171
1.0302607
1.1776509
12.57749
6.35588
1.563242
11.86099
11.852295
11.839393
11.822295
11.828318
11.778141
11.751627
11.722259
11.690814
11.657306
11.621998
11.58465
11.5462885
11.506158
11.465032
11.609982
6.5051427
2.0563154
15.659679
1.7223525
9.77445
11.197489
11.162539
11.125839
11.4239
14.298302
3.7061453
14.247072
2.1006722
11.887843
5.2962604
1.492343
18.89
0.9288175
0.48531985
12.233707
10.945756
0.36061677
4.9344654
16.641823
4.6271896
11.614261
3.6335337
1.5658337
1.5714173
1.6680206
2.0811768
14.093964
5.470644
1.8815694
14.706478
3.1750965
3.6841874
10.751312
0.23672941
1.6190857
1.6233022
1.6265658
1.6289976
1.6305959
1.6316025
1.6318957
1.6315942
1.6309392
1.6296885
1.6280814
1.6261175
1.6237957
1.6212366
2.1856446
13.723383
7.0208025
10.602455
10.594444
11.733751
10.8920965
3.035329
4.9813733
4.4529424
10.020501
10.479677
10.461582
10.439989
11.925548
4.2482734
1.7138549
1.7207179
1.8137654
4.021099
6.9733415
0.00647804
10.319851
4.5784187
1.7491338
1.751326
1.7528172
1.7534876
1.7535741
1.7530762
1.7521107
1.7505578
1.8099344
51.769615
12.467265
38.47666
1.8567647
1.8474267
1.9308016
12.869367
2.721956
3.8364189
10.390028
10.407832
11.761993
0.88065326
3.5621343
1.819063
1.8186586
1.8178298
1.816454
1.8145273
2.328714
11.088142
7.93001
0.30116808
6.148159
10.496098
4.6382666
1.8187705
10.485847
10.4805155
10.471176
10.519677
1.840089
1.8462121
2.0503423
8.999036
0.3068603
