Analysis Counter,Node,Read time,Write time,Embedding time,Choose action,Reward calculate,Execution time,Training time
76,sta3,34.54875946044922,0.04267692565917969,0.34236907958984375,8.516550064086914,0.0064373016357421875,43.55907440185547,0
77,sta3,49.00074005126953,0.06747245788574219,0.6558895111083984,13.521194458007812,0.009059906005859375,63.40527534484863,0
78,sta3,36.23366355895996,0.06341934204101562,0.5381107330322266,15.220880508422852,0.010967254638671875,52.21962928771973,0
79,sta3,410.9485149383545,0.04696846008300781,0.6337165832519531,13.926267623901367,0.008344650268554688,425.7223606109619,0
80,sta3,0.2796649932861328,0.051021575927734375,0.13494491577148438,5.761861801147461,0.008344650268554688,6.321430206298828,0
81,sta3,24.314403533935547,0.04649162292480469,0.6229877471923828,13.291597366333008,0.00858306884765625,38.429975509643555,0
82,sta3,30.594825744628906,0.06532669067382812,0.5335807800292969,11.923551559448242,0.008821487426757812,43.29204559326172,0
83,sta3,13.930559158325195,0.05698204040527344,0.43320655822753906,9.89079475402832,0.0095367431640625,24.463415145874023,0
84,sta3,33.55979919433594,0.06031990051269531,0.49996376037597656,13.531684875488281,0.009298324584960938,47.80244827270508,0
85,sta3,71.33650779724121,0.07796287536621094,0.5514621734619141,16.65520668029785,0.012159347534179688,88.80066871643066,0
86,sta3,188.08937072753906,0.10323524475097656,0.5733966827392578,17.7767276763916,0.015735626220703125,206.7553997039795,0
87,sta3,32.55105018615723,0.06389617919921875,0.23174285888671875,6.112575531005859,0.0095367431640625,39.077043533325195,0
88,sta3,30.626773834228516,0.12230873107910156,0.5476474761962891,15.274524688720703,0.0209808349609375,46.900033950805664,0
89,sta3,53.49087715148926,0.04744529724121094,0.2415180206298828,6.1511993408203125,0.0069141387939453125,60.02497673034668,0
90,sta3,22.723674774169922,0.0514984130859375,0.1823902130126953,6.121397018432617,0.008821487426757812,29.177188873291016,0
91,sta3,1.2438297271728516,0.05817413330078125,0.1842975616455078,8.352041244506836,0.0064373016357421875,9.92274284362793,0
92,sta3,132.76147842407227,0.0476837158203125,0.39577484130859375,8.182764053344727,0.0064373016357421875,141.50619506835938,0
